MMD104VMCC1635 (MC9);MD1CS004 7.6;VW EA288evo;Yes;Yes;MD1CS004_C;2915737;2915738;VW MDL : MD1CS004_C / P1635_MC_AT_CAN_LCO5415;3288523;CSP2023.1;5.4.15.290;VeMoX241R11;VME;released;MMD104VMCC1635/Model/HiL/CSP2023.1/VME/VW MDL : MD1CS004_C / P1635_MC_AT_CAN_LCO5415;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3288523
MMD104VMAC1635 (MAA);MD1CS004 8.1;VW EA288evo;Yes;Yes;MD1CS004_C;2915737;3174615;VW MDL : MD1CS004_C / P1635_MA_AT_FX_LCO5415;3298672;CSP2023.1;5.4.15.290;VeMoX241R11;VME;released;MMD104VMAC1635/Model/HiL/CSP2023.1/VME/VW MDL : MD1CS004_C / P1635_MA_AT_FX_LCO5415;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3298672
MMD104VMCC1635 (MCA);MD1CS004 8.2;VW EA288evo;Yes;Yes;MD1CS004_C;2915737;2915738;VW MDL : MD1CS004_C / P1635_MC_AT_CAN_LCO5415;3288523;CSP2023.1;5.4.15.290;VeMoX241R11;VME;released;MMD104VMCC1635/Model/HiL/CSP2023.1/VME/VW MDL : MD1CS004_C / P1635_MC_AT_CAN_LCO5415;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3288523
MMD1104VMFC1894;MD1CS104-2.6;VW EA288evo;Yes;Yes;MD1CS104;793367;785309;VW MDL : MD1CS104_C / P1894_T6PA_AT_CANFDV14;3756371;CSP LC 2023.1;5.4.15.290;;VME;archived;MMD1104VMFC1894/Model/HiL/CSP LC 2023.1/VME/P1894_T6PA_AT_CANFDV14/VW MDL : MD1CS104_C / P1894_T6PA_AT_CANFDV14;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3756371
MMD1104VMGC2057;MD1CS104-2.6;VW EA288evo;Yes;Yes;MD1CS104;793367;806516;VW MDL : MD1CS104_C / P2057_EA288evo_AT_CANFDV14;2785962;CSP LC 2022.1;5.4.13.359;VeMoX270R00;VME;archived;MMD1104VMGC2057/Model/HiL/CSP LC 2022.1/VME/P2057_EA288evo_AT_CANFDV14/VW MDL : MD1CS104_C / P2057_EA288evo_AT_CANFDV14;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2785962
MMD1104VMLC2249;MD1CS104-2.5;VW EA288evo;Yes;Yes;MD1CS104;793367;793368;VW MDL : MD1CS104_C / P2249_EA288evo_AT_FX12;3480623;CSP LC 2023.1;5.4.15.290;;VME;archived;MMD1104VMLC2249/Model/HiL/CSP LC 2023.1/VME/P2249_EA288evo_AT_FX12/VW MDL : MD1CS104_C / P2249_EA288evo_AT_FX12;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3480623
MMD1104VMKC2249;MD1CS104-2.6;VW EA288evo;Yes;Yes;MD1CS104;793367;794883;VW MDL : MD1CS104_C / P2249_EA288evo_MT_CANFDV14;2663864;CSP LC 2022.1;5.4.13.359;VeMoX270R00;VME;archived;MMD1104VMKC2249/Model/HiL/CSP LC 2022.1/VME/P2249_EA288evo_MT_CANFDV14/VW MDL : MD1CS104_C / P2249_EA288evo_MT_CANFDV14;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2663864
MMD1104VMNC2249;MD1CS104-1.8;VW EA288;Yes;No;MD1CS104;793367;2268102;;;;;;;;;
MMD104VMEC1635 (ME8);MD1CS004-7.5;VW EA288;Yes;Yes;MD1CS004;796281;785338;"VW MDL_HIL : MD1CS004_C / P1635_ME_MT_CANv9 ; 200527";250754;SWB26.1;5.4.5.173((Build 22628));VeMoX241R11;VME;released;"MMD104VMEC1635/Model/SWB26.1/VW MDL_HIL : MD1CS004_C / P1635_ME_MT_CANv9 ; 200527";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/250754
M1764VDAC866;EDC17C64-1.3;VW EA288;Yes;No;EDC17C64;832606;785246;;;;;;;;;
M1764VDBC866;EDC17C64-1.3;VW EA288;No;No;;;;;;;;;;;;
M1764VDFC866;EDC17C64-1.3;VW EA288;No;No;;;;;;;;;;;;
M1774VDLC1274;EDC17C74 - 3.1;VW EA288;Yes;Yes;EDC17C74;832521;3877077;VW MDL : EDC17C74_C2 / P1274_EA288_SCR_FXV809NM_C2 : 250808_110849;3877139;SWB26.1;5.4.5.173((Build 22628));;VME;development;M1774VDLC1274/Model/HiL/SWB26.1/VW MDL : EDC17C74_C2 / P1274_EA288_SCR_FXV809NM_C2 : 250808_110849;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3877139
M1774VDTC1274;EDC17C74 - 2.2/3.2;VW EA288;Yes;Yes;EDC17C74;832521;3876795;"VW MDL : EDC17C74_C2 / P1274_EA288_NSC_CANv7_C2 ; 200519";3876837;SWB26.1;5.4.5.173((Build 22628));;VME;released;"M1774VDTC1274/Model/HiL/SWB26.1/VW MDL : EDC17C74_C2 / P1274_EA288_NSC_CANv7_C2 ; 200519";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3876837
P1774VBOC1275;EDC17CP74-2.1;VW EA288;No;No;;;;;;;;;;;;
P1774VBPC1275;EDC17CP74-2.1;VW EA288;No;No;;;;;;;;;;;;
M1764VDEC866;EDC17C64-1.3;VW EA288;No;No;;;;;;;;;;;;
M1764VDGC866;EDC17C64-1.3;VW EA288;No;No;;;;;;;;;;;;
M1774VDNC1274;EDC17C74-2.2;VW EA288;Yes;Yes;EDC17C74;832521;3876966;"VW MDL : EDC17C74_C2 / P1274_EA288_SCR_CANv7_C2 ; 190311";3876981;SWB26.1;5.4.5.173((Build 22628));;VME;released;"M1774VDNC1274_M9PM/Model/HiL/SWB26.1/VW MDL : EDC17C74_C2 / P1274_EA288_SCR_CANv7_C2 ; 190311";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3876981
DMG1211V07C1935 (M22J);MG1CS211 6.F;VW EA211 TSI Evo2;Yes;Yes;MG1CS211;790067;790068;"VW MDL : MG1CS211_C_EA211Evo / 110kW_OPF_DQ_CANv7_PCIe ; 22032024";2166170;;;;;archived;"DMG1211V07C1935/Model/PCIE/VW MDL : MG1CS211_C_EA211Evo / 110kW_OPF_DQ_CANv7_PCIe ; 22032024";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2166170
DMG1211V07C1935 (M23L);MG1CS211-6.F;VW EA211 TSI Evo2;Yes;Yes;MG1CS211;790067;790068;"VW MDL : MG1CS211_C_EA211Evo / 110kW_OPF_DQ_CANv7_PCIe ; 22032024";2166170;;;;;archived;"DMG1211V07C1935/Model/PCIE/VW MDL : MG1CS211_C_EA211Evo / 110kW_OPF_DQ_CANv7_PCIe ; 22032024";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2166170
DMG1211V05C2049;MG1CS211-6.G;VW EA211 TSI Evo2;Yes;Yes;MG1CS211;790067;841528;VW MDL : MG1CS211_C_EA211EU7 / 110KW_OPF_DQ_MHEV_CANv14;2575514;CSP LC 2023.1;5.4.15.290;VeMoX241R10;VME;development;DMG1211V05C2049/Model/HiL/CSP LC 2023.1/VME/VW MDL : MG1CS211_C_EA211EU7 / 110KW_OPF_DQ_MHEV_CANv14;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2575514
DMG1211V79C2115;MG1CS211-6.G;VW EA211 TSI Evo2;Yes;Yes;MG1CS211;790067;952143;VW MDL : MG1CS211_C_EA211Evo / 118KW_CN_OPF_DQ_CANv14;3815586;CSP LC 2023.1;5.4.15.290;VeMoX241R10;VME;development;DMG1211V79C2115/Model/HiL/CSP LC 2023.1/VME/VW MDL : MG1CS211_C_EA211Evo / 118KW_CN_OPF_DQ_CANv14;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3815586
DMG1011V01CJ002 (C Line);MG1CS011-3.1;VW EA211 TSI Evo;Yes;No;MG1CS011;803580;2330729;;;;;;;;;
DMG1001V09C1670 (E Line) CNG;MG1CS011-4.8;VW EA211 TGI Evo;No;No;;;;;;;;;;;;
DMG1011V06C1801 (E Line);MG1CS011-3.1;VW EA211 TSI Evo;Yes;Yes;MG1CS011;803580;823779;"VW MDL : MG1CS011_C_JDP / 96kW_DQ_CANv719 ; 190315";33440;;5.4.5.173((Build 22628));;VME;released;"DMG1011V06C1801/Model/VW MDL : MG1CS011_C_JDP / 96kW_DQ_CANv719 ; 190315";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/33440
DMG1011V11C1845 (H, F, G, and K Line);MG1CS011-4.5;VW EA211 TSI Evo;Yes;Yes;MG1CS011;803580;803581;"VW MDL_HIL : MG1CS011_MG1CS011_C / 100kW_DQ_CANv9 ; 210713";743398;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1011V11C1845/Model/SWB26.1/VW MDL_HIL : MG1CS011_MG1CS011_C / 100kW_DQ_CANv9 ; 210713";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/743398
DMG1011V19C1846 (N Line) CNG;MG1CS011-4.8;VW EA211 TGI Evo;Yes;Yes;MG1CS011;803580;784736;"VW MDL_HIL : MG1CS011_MG1CS011_C / 96kW_CNG_MQ_CANv9 ; 200809";252526;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1011V19C1846/Model/SWB26.1/VW MDL_HIL : MG1CS011_MG1CS011_C / 96kW_CNG_MQ_CANv9 ; 200809";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/252526
DMG1011V21C1916 (B, F, G, and K Line);MG1CS011-4.5;VW EA211 TSI Evo;Yes;Yes;MG1CS011;803580;826697;VW MDL : MG1CS011_C / 96kW_DQ_CANv7_LCO5.4.15;3828600;CSP_2023.1;5.4.15.173((Build 22628));;VME;released;DMG1011V21C1916/Model/CSP_2023.1/VW MDL : MG1CS011_C / 96kW_DQ_CANv7_LCO5.4.15;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3828600
D17525V21C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V22C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V23C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V24C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V60C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V61C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V62C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V63C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V64C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V68C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V69C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V72C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V80C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V81C001;MED17.1.27;VW EA211 TSI;Yes;No;MED17525;1041280;785360;;;;;;;;;
D17525V84C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V86C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V88C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V89C001;MED17.1.27;VW EA211 TSI;No;No;;;;;;;;;;;;
D17525V71C001;MED17.1.27;VW EA211 TSI;Yes;Yes;MED17525;1041280;1041281;"VW MDL_HIL : MED17525_HI3 / HI3_CANv7_E100 ; 190722";480551;SWB26.1;5.4.5.173((Build 22628));;VME;released;"D17525V71C001/Model/SWB26.1/VW MDL_HIL : MED17525_HI3 / HI3_CANv7_E100 ; 190722";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/480551
DMG1163V2HA1809;MG1CS211-3.1;VW EA211 TSI PHEV;No;No;;;;;;;;;;;;
DMG1211VH1B1809;MG1CS211-3.1;VW EA211 TSI PHEV;No;No;;;;;;;;;;;;
DMG1163VH2A1809;MG1CS211-3.1;VW EA211 TSI PHEV;No;No;;;;;;;;;;;;
DMG1211VH1C1809;MG1CS211-3.1;VW EA211 TSI PHEV;Yes;No;MG1CS211;790067;912733;;;;;;;;;
DMG1211VH1B1989;MG1CS211-3.1;VW EA211 TSI PHEV;No;No;;;;;;;;;;;;
DMG1211VH1C1989;MG1CS211-3.1;VW EA211 TSI PHEV;Yes;No;MG1CS211;790067;785797;;;;;;;;;
DMG1811V01C1920;MG1CA811-2.2;VW EA211 MPI;No;No;;;;;;;;;;;;
DMG1811V13C1896;MG1CA811-3.4;VW EA211 MPI;Yes;Yes;MG1CA811;799555;784908;"VW MDL_HIL : MG1CA811_C / EA211_R4_MPI_CANv9 ; 200718";263766;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1811V13C1896/Model/SWB26.1/VW MDL_HIL : MG1CA811_C / EA211_R4_MPI_CANv9 ; 200718";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/263766
DMG1811V01C1825;MG1CA811-2.12;VW EA211 MPI;Yes;Yes;MG1CA811;799555;784649;"VW MDL_HIL : MG1CA811_C / EA211_R4_MPI_CANv5 ;181214";263793;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1811V01C1825/Model/SWB26.1/VW MDL_HIL : MG1CA811_C / EA211_R4_MPI_CANv5 ;181214";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/263793
DMG1811V03C1834;MG1CA811-2.11;VW EA211 MPI;No;No;;;;;;;;;;;;
DMG1811V12C1927;MG1CA811-2.2;VW EA211 MPI;Yes;Yes;MG1CA811;799555;828178;"VW MDL_HIL : MG1CA811_C / EA211_R3_MPI_CANv7 ; 210831";772807;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1811V12C1927/Model/SWB26.1/VW MDL_HIL : MG1CA811_C / EA211_R3_MPI_CANv7 ; 210831";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/772807
DMG1811V15C2365;MG1CA811-2.2;VW EA211 MPI;Yes;No;MG1CA811;799555;973752;;;;;;;;;
DMG1811V14C2005;MG1CA811-2.2;VW EA211 MPI;Yes;No;MG1CA811;799555;785463;;;;;;;;;
DMG1811V33C2313;MG1CA811-3.5;VW EA211 MPI;Yes;Yes;MG1CA811;799555;1469325;VW MDL : MG1CA811_C_VeMoX_R270 / EA211_R4_MPI_MT_CANv1407;3355810;CSP_LC_2023.1;5.4.15.290;;VME;development;DMG1811V33C2313/Model/HiL/CSP_LC_2023.1/VME/VW MDL : MG1CA811_C_VeMoX_R270 / EA211_R4_MPI_MT_CANv1407;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3355810
DMG1811V31A2353;MG1CA811-2.81;VW EA211 MPI;Yes;No;MG1CA811;799555;983003;;;;;;;;;
DMG1811V31C2353;MG1CA811-2.8;VW EA211 MPI;Yes;Yes;MG1CA811;799555;1252920;VW MDL : MG1CA811_C_VeMoX_R270 / EA111_RSA_R4_MPI_MT_CANv5;2944819;CSP_LC_2023.1;5.4.15.290;;VME;released;DMG1811V31C2353/Model/HiL/CSP_LC_2023.1/VME/VW MDL : MG1CA811_C_VeMoX_R270 / EA111_RSA_R4_MPI_MT_CANv5;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2944819
DMG1211V81P1932;MG1CS211-6.11;VW EA211 TSI;No;No;;;;;;;;;;;;
DMG1211V81C1932;MG1CS211-6.11;VW EA211 TSI;Yes;No;MG1CS211;790067;896527;;;;;;;;;
DMG1211V82C1933;MG1CS211-3.1;VW EA211 TSI;Yes;No;MG1CS211;790067;785182;;;;;;;;;
DMG1211V84C2179;MG1CS211-3.1;VW EA211 TSI;Yes;No;MG1CS211;790067;785207;;;;;;;;;
DMG1211V01C2006;MG1CS211-3.11;VW EA211 TSI;Yes;Yes;MG1CS211;790067;832098;"VW MDL : MG1CS211_C_EA211Classic / EA211_RDW_R4_AQ_CANv9 ; 200127";76753;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1211V01C2006/Model/SWB26.1/VW MDL : MG1CS211_C_EA211Classic / EA211_RDW_R4_AQ_CANv9 ; 200127";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/76753
DMG1211V89P2473;MG1CS211-6.B;VW EA211 TSI;No;No;;;;;;;;;;;;
DMG1211V04C2305;MG1CS211-4.A;VW EA211 TSI;No;No;;;;;;;;;;;;
DMG1211V09C2307;MG1CS211-4.B;VW EA211 TSI;Yes;Yes;MG1CS211;790067;959838;VW MDL : MG1CS211_C / EA211_CN_R4_DQ_SOK_CANv1409;3422427;CSP2023.1;5.4.15.290;VeMoX241R10;VME;development;DMG1211V09C2307/Model/HiL/CSP2023.1/VME/VW MDL : MG1CS211_C / EA211_CN_R4_DQ_SOK_CANv1409;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3422427
DMG1211V01B2209;MG1CS211-6.5;VW EA211 TSI Evo2 3 Zyl.;Yes;Yes;MG1CS211;790067;797798;"VW MDL_HIL : MG1CS211_C_EA211EvoR3 / EA211_TSIevo_R3_MQ_CANv7 ; 210811";760371;SWB26.1;5.4.5.173((Build 22628));VeMoX241R10;VME;released;"DMG1211V01B2209/Model/SWB26.1/VW MDL_HIL : MG1CS211_C_EA211EvoR3 / EA211_TSIevo_R3_MQ_CANv7 ; 210811";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/760371
DMG1211V01C2209;MG1CS211-6.5;VW EA211 TSI Evo2 3 Zyl.;Yes;Yes;MG1CS211;790067;927556;2023-02-09T09:02:03Z - VW MDL : MG1CS211_C_EA211EvoR3 / EA211_TSlevo_R3_MQ_CANv7;1366809;;5.4.5.173((Build 22628));VeMoX241R10;VME;archived;DMG1211V01C2209/Model/2023-02-09T09:02:03Z - VW MDL : MG1CS211_C_EA211EvoR3 / EA211_TSlevo_R3_MQ_CANv7;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/1366809
DMG1211V02B2209;MG1CS211-6.5;VW EA211 TSI Evo2 3 Zyl.;No;No;;;;;;;;;;;;
DMG1811V41C2412;MG1CA811-2.9;VW EA211 MPI (China);Yes;Yes;MG1CA811;799555;1353703;VW MDL : MG1CA811 / EA211_R4_MPI_AT_CANv7_UNECE : Development;2483410;SWB26.2;5.4.11.249(Beta (Build 49538));VeMoX270R00;VME;archived;DMG1811V41C2412/Model/SWB26.2/VW MDL : MG1CA811 / EA211_R4_MPI_AT_CANv7_UNECE : Development;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2483410
DMG1811V40C2411;MG1CA811-3.61;VW EA211 MPI (China);Yes;Yes;MG1CA811;799555;1770357;VW MDL : MG1CA811_C_VeMoX_R270 / EA211_R4_MPI_AT_CANv1407;3450613;CSP_LC_2023.1;5.4.15.290;;VME;development;DMG1811V40C2411/Model/HiL/CSP_LC_2023.1/VME/VW MDL : MG1CA811_C_VeMoX_R270 / EA211_R4_MPI_AT_CANv1407;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3450613
DMG1211V72C2113;MG1CS211-6.40;VW EA211 TSI Evo (China);Yes;Yes;MG1CS211;790067;897041;"VW MDL_HIL : MG1CS211_C_EA211Evo / 118kW_CN_OPF_DQ_CANv9 ; 200511";759358;SWB26.1;5.4.5.173((Build 22628));;VME;released;"DMG1211V72C2113/Model/SWB26.1/VW MDL_HIL : MG1CS211_C_EA211Evo / 118kW_CN_OPF_DQ_CANv9 ; 200511";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/759358
DMG1211V71C2114;MG1CS211_3.4;VW EA211 TSI Evo (China);No;No;;;;;;;;;;;;
DMG1811V20C2177;MG1CA811-2.71;VW EA211 MPI (PL7);Yes;No;MG1CA811;799555;802525;;;;;;;;;
DMG1811V21C2304;MG1CA811-2.61;VW EA211 MPI (PL7);Yes;No;MG1CA811;799555;807389;;;;;;;;;
DMG1811V22C2303;MG1CA811-2.61;VW EA211 MPI (PL7);Yes;No;MG1CA811;799555;861467;;;;;;;;;
D17127V08C000;MED17.1.27;VW EA211 TSI PHEV;Yes;Yes;MED17127;784759;784760;VW MDL : MED17.1.27_C_PHEV / EA211_EU_R4_CANv7_PHEV_LCO5.4.15;3774619;CSP_LC_2023.1;5.4.15.290;VeMoX220R02;VME;released;D17127V08C000/Model/HiL/CSP_LC_2023.1/VW MDL : MED17.1.27_C_PHEV / EA211_EU_R4_CANv7_PHEV_LCO5.4.15;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/3774619
D17127V01C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;No;No;;;;;;;;;;;;
D17127V02C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;No;No;;;;;;;;;;;;
D17127V31C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;Yes;Yes;MED17127;784759;785374;VW MDL : MED17.1.27_C / EA211_EU_R3_AQ_CANv7;2692144;CSP_LC_2023.1;5.4.15.290;;VME;released;D17127V31C001/Model/HiL/CSP_LC_2023.1/VME/VW MDL : MED17.1.27_C / EA211_EU_R3_AQ_CANv7;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2692144
D17127V32C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;No;No;;;;;;;;;;;;
D17127V39C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;No;No;;;;;;;;;;;;
D17127V07C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;No;No;;;;;;;;;;;;
D17127V13C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;Yes;No;MED17127;784759;785332;;;;;;;;;
D17127V14C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;Yes;No;MED17127;784759;785423;;;;;;;;;
D17127V50C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;Yes;No;MED17127;784759;785538;;;;;;;;;
D17127V51C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;Yes;No;MED17127;784759;785491;;;;;;;;;
D17127V53C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;No;No;;;;;;;;;;;;
D17127V54C001;MED17.1.27;VW EA211TSI EU6-2 MQB/PQ3x MED17.1.27;Yes;Yes;MED17127;784759;2235637;VW MDL : MED17.1.27_C / EA211_BZ_R4_AT_CANv7_PL8;2474390;CSP_LC_2023.1;5.4.15.290;;VME;released;D17127V54C001/Model/HiL/CSP_LC_2023.1/VME/VW MDL : MED17.1.27_C / EA211_BZ_R4_AT_CANv7_PL8;http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/2474390
D17521V31C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V32C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V39C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V36C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V91C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V92C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V99C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V97C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17161V36C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V93C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V95C002;MED17.5.21;VW EA211 TSI R3 1,0L EU6 MQB/PQ3x MED17.5.21;Yes;Yes;MED17521;785341;785342;"VW MDL_HIL : MED17521/ EA211_R3_CANv7_E100 ; 191210";480573;SWB26.1;5.4.5.173((Build 22628));;VME;released;"D17521V95C002/Model/SWB26.1/VW MDL_HIL : MED17521/ EA211_R3_CANv7_E100 ; 191210";http://rb-ps-tis.bosch.com:8081/tis/web/tci/id/480573
D17521V01C002;MED17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V03C002;MED17.5.21-3.14;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V07C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V09C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V10C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V11C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V13C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V30C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17521V35C002;MED 17.5.21;VW EA211 TSI EU5J MQB/PQ3x MED17.5.21;No;No;;;;;;;;;;;;
D17161V41C001;MED17.1.61;VW EA211 TSI EU6 MLBEvo MED17.1.61;No;No;;;;;;;;;;;;
D17121V06C000;MED17.1.21;VW EA211 PQ36 NoHEV PZEV;No;No;;;;;;;;;;;;
D1716V05C000;MED17.1.62;VW EA211 Hybrid 1,4 TSI PZEV VW361/7 MED17.1.6;No;No;;;;;;;;;;;;
D17121V02C000;MED17.1.21;VW EA211 Hybrid 1,4 TSI EU6 VW361/7 MED17.1.21 PQ36;No;No;;;;;;;;;;;;
D17121V05C000;MED17.1.21;VW EA211 Hybrid 1,4 TSI MQB-B 1,4 EU6 VW370/9 MED17.1.21;No;No;;;;;;;;;;;;
D17121V04C000;MED17.1.21;VW EA211 Hybrid 1,4 TSI EU6 VW370/9 MED17.1.21 MQB;No;No;;;;;;;;;;;;
S17522V01C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V02C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V03C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V04C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V05C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V07C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V09C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V11C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V14C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V08C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
S17522V19C000;ME17.5.22;VW EA211 MPI R4 China  ME 17.5.22;No;No;;;;;;;;;;;;
